 2.81400000e-07  4.00000000e+02  2.81400000e-07  6.00000000e+02  2.81400000e-07 -2.00000000e+04 
 2.86400000e-07  4.00000000e+02  2.86400000e-07  6.00000000e+02  2.86400000e-07 -2.00000000e+04 
 2.91400000e-07  4.00000000e+02  2.91400000e-07  6.00000000e+02  2.91400000e-07 -2.00000000e+04 
 2.96400000e-07  4.00000000e+02  2.96400000e-07  6.00000000e+02  2.96400000e-07 -2.00000000e+04 
 3.01400000e-07  4.00000000e+02  3.01400000e-07  6.00000000e+02  3.01400000e-07 -2.00000000e+04 
 3.06400000e-07  4.00000000e+02  3.06400000e-07  6.00000000e+02  3.06400000e-07 -2.00000000e+04 
 3.11400000e-07  4.00000000e+02  3.11400000e-07  6.00000000e+02  3.11400000e-07 -2.00000000e+04 
 3.16400000e-07  4.00000000e+02  3.16400000e-07  6.00000000e+02  3.16400000e-07 -2.00000000e+04 
 3.21400000e-07  4.00000000e+02  3.21400000e-07  6.00000000e+02  3.21400000e-07 -2.00000000e+04 
 3.26400000e-07  4.00000000e+02  3.26400000e-07  6.00000000e+02  3.26400000e-07 -2.00000000e+04 
 3.31400000e-07  4.00000000e+02  3.31400000e-07  6.00000000e+02  3.31400000e-07 -2.00000000e+04 
 3.36400000e-07  4.00000000e+02  3.36400000e-07  6.00000000e+02  3.36400000e-07 -2.00000000e+04 
 3.41400000e-07  4.00000000e+02  3.41400000e-07  6.00000000e+02  3.41400000e-07 -2.00000000e+04 
 3.46400000e-07  4.00000000e+02  3.46400000e-07  6.00000000e+02  3.46400000e-07 -2.00000000e+04 
 3.51400000e-07  4.00000000e+02  3.51400000e-07  6.00000000e+02  3.51400000e-07 -2.00000000e+04 
 3.56400000e-07  4.00000000e+02  3.56400000e-07  6.00000000e+02  3.56400000e-07 -2.00000000e+04 
 3.61400000e-07  4.00000000e+02  3.61400000e-07  6.00000000e+02  3.61400000e-07 -2.00000000e+04 
 3.66400000e-07  4.00000000e+02  3.66400000e-07  6.00000000e+02  3.66400000e-07 -2.00000000e+04 
 3.71400000e-07  4.00000000e+02  3.71400000e-07  6.00000000e+02  3.71400000e-07 -2.00000000e+04 
 3.76400000e-07  4.00000000e+02  3.76400000e-07  6.00000000e+02  3.76400000e-07 -2.00000000e+04 
 3.81400000e-07  4.00000000e+02  3.81400000e-07  6.00000000e+02  3.81400000e-07 -2.00000000e+04 
 3.86400000e-07  4.00000000e+02  3.86400000e-07  6.00000000e+02  3.86400000e-07 -2.00000000e+04 
 3.91400000e-07  4.00000000e+02  3.91400000e-07  6.00000000e+02  3.91400000e-07 -2.00000000e+04 
 3.96400000e-07  4.00000000e+02  3.96400000e-07  6.00000000e+02  3.96400000e-07 -2.00000000e+04 
 4.01400000e-07  4.00000000e+02  4.01400000e-07  6.00000000e+02  4.01400000e-07 -2.00000000e+04 
